household_id;municipality_id;grid_id;HLA;HSC;HSI;age;SEX;AG2;EMP
055540036036-1015;055540036036;100mN32173E41221;SF;NA;4;36;M;3039;NEP
055540036036-1015;055540036036;100mN32173E41221;SF;NA;4;21;F;1824;UEP
055540036036-1015;055540036036;100mN32173E41221;SF;NA;4;6;M;0614;NEP
055540036036-1015;055540036036;100mN32173E41221;SF;NA;4;6;F;0614;NEP
055540036036-1016;055540036036;100mN32173E41221;MC;NA;3;27;M;2529;EMP
055540036036-1016;055540036036;100mN32173E41221;MC;NA;3;26;F;2529;EMP
055540036036-1016;055540036036;100mN32173E41221;MC;NA;3;12;M;0614;NEP
055540036036-1017;055540036036;100mN32173E41221;MC;NA;4;31;F;3039;NEP
055540036036-1017;055540036036;100mN32173E41221;MC;NA;4;33;M;3039;EMP
055540036036-1017;055540036036;100mN32173E41221;MC;NA;4;10;F;0614;NEP
055540036036-1017;055540036036;100mN32173E41221;MC;NA;4;2;F;0003;NEP
055540036036-1018;055540036036;100mN32173E41221;MC;NA;3;51;M;5064;EMP
055540036036-1018;055540036036;100mN32173E41221;MC;NA;3;47;F;4049;EMP
055540036036-1018;055540036036;100mN32173E41221;MC;NA;3;15;F;1517;NEP
055540036036-1019;055540036036;100mN32173E41221;MC;NA;3;19;F;1824;EMP
055540036036-1019;055540036036;100mN32173E41221;MC;NA;3;23;M;1824;EMP
055540036036-1019;055540036036;100mN32173E41221;MC;NA;3;2;F;0003;NEP
055540036036-1020;055540036036;100mN32201E41251;S;NA;1;25;M;2529;EMP
055540036036-1021;055540036036;100mN32175E41225;MC;NA;3;51;M;5064;EMP
055540036036-1021;055540036036;100mN32175E41225;MC;NA;3;47;M;4049;EMP
055540036036-1021;055540036036;100mN32175E41225;MC;NA;3;25;M;2529;EMP
055540036036-1022;055540036036;100mN32173E41221;MC;NA;2;26;M;2529;EMP
055540036036-1022;055540036036;100mN32173E41221;MC;NA;2;18;F;1824;NEP
055540036036-1023;055540036036;100mN32173E41221;MC;MIX;2;79;F;75XX;EMP
055540036036-1023;055540036036;100mN32173E41221;MC;MIX;2;26;M;2529;EMP
055540036036-1024;055540036036;100mN32173E41221;NA;NA;4;46;F;4049;EMP
055540036036-1024;055540036036;100mN32173E41221;NA;NA;4;25;M;2529;NEP
055540036036-1024;055540036036;100mN32173E41221;NA;NA;4;60;M;5064;EMP
055540036036-1024;055540036036;100mN32173E41221;NA;NA;4;84;F;75XX;EMP
055540036036-1025;055540036036;100mN32173E41221;S;NA;1;37;F;3039;EMP
055540036036-1026;055540036036;100mN32179E41219;MC;NA;4;33;F;3039;NEP
055540036036-1026;055540036036;100mN32179E41219;MC;NA;4;37;M;3039;EMP
055540036036-1026;055540036036;100mN32179E41219;MC;NA;4;18;M;1824;NEP
055540036036-1026;055540036036;100mN32179E41219;MC;NA;4;18;M;1824;EMP
055540036036-1027;055540036036;100mN32173E41221;MC;NA;4;20;F;1824;EMP
055540036036-1027;055540036036;100mN32173E41221;MC;NA;4;28;M;2529;EMP
055540036036-1027;055540036036;100mN32173E41221;MC;NA;4;4;F;0305;NEP
055540036036-1027;055540036036;100mN32173E41221;MC;NA;4;0;F;0003;NEP
055540036036-1028;055540036036;100mN32173E41221;MC;NA;2;58;M;5064;EMP
055540036036-1028;055540036036;100mN32173E41221;MC;NA;2;55;F;5064;EMP
055540036036-1029;055540036036;100mN32173E41221;S;NA;1;43;M;4049;NEP
055540036036-1030;055540036036;100mN32176E41224;MC;NA;2;40;F;4049;NEP
055540036036-1030;055540036036;100mN32176E41224;MC;NA;2;38;M;3039;NEP
055540036036-1031;055540036036;100mN32198E41251;S;NA;1;22;F;1824;NEP
055540036036-1032;055540036036;100mN32198E41251;MC;OS;2;68;M;6574;EMP
055540036036-1032;055540036036;100mN32198E41251;MC;OS;2;67;F;6574;NEP
055540036036-1033;055540036036;100mN32175E41222;MC;NA;4;46;M;4049;EMP
055540036036-1033;055540036036;100mN32175E41222;MC;NA;4;46;F;4049;NEP
055540036036-1033;055540036036;100mN32175E41222;MC;NA;4;21;M;1824;EMP
055540036036-1033;055540036036;100mN32175E41222;MC;NA;4;13;F;0614;NEP
055540036036-1034;055540036036;100mN32198E41251;MC;OS;6;72;M;6574;EMP
055540036036-1034;055540036036;100mN32198E41251;MC;OS;6;66;F;6574;EMP
055540036036-1034;055540036036;100mN32198E41251;MC;OS;6;89;F;75XX;EMP
055540036036-1034;055540036036;100mN32198E41251;MC;OS;6;68;M;6574;EMP
055540036036-1034;055540036036;100mN32198E41251;MC;OS;6;77;F;75XX;NEP
055540036036-1034;055540036036;100mN32198E41251;MC;OS;6;86;F;75XX;UEP
055540036036-1035;055540036036;100mN32178E41217;MC;NA;2;62;F;5064;EMP
055540036036-1035;055540036036;100mN32178E41217;MC;NA;2;58;M;5064;EMP
055540036036-1036;055540036036;100mN32198E41251;S;NA;1;19;F;1824;NEP
055540036036-1037;055540036036;100mN32197E41251;MC;NA;5;33;M;3039;EMP
055540036036-1037;055540036036;100mN32197E41251;MC;NA;5;30;M;3039;NEP
055540036036-1037;055540036036;100mN32197E41251;MC;NA;5;6;M;0614;NEP
055540036036-1037;055540036036;100mN32197E41251;MC;NA;5;18;M;1824;NEP
055540036036-1037;055540036036;100mN32197E41251;MC;NA;5;18;M;1824;EMP
055540036036-1038;055540036036;100mN32196E41249;MC;NA;2;42;F;4049;EMP
055540036036-1038;055540036036;100mN32196E41249;MC;NA;2;43;F;4049;EMP
055540036036-1039;055540036036;100mN32197E41251;S;OS;1;28;F;2529;EMP
055540036036-1040;055540036036;100mN32197E41251;S;NA;1;30;M;3039;EMP
055540036036-1041;055540036036;100mN32197E41251;MC;NA;2;25;M;2529;EMP
055540036036-1041;055540036036;100mN32197E41251;MC;NA;2;22;F;1824;NEP
055540036036-1042;055540036036;100mN32196E41249;MC;NA;2;53;M;5064;EMP
055540036036-1042;055540036036;100mN32196E41249;MC;NA;2;51;M;5064;EMP
055540036036-1043;055540036036;100mN32180E41216;MC;NA;5;53;M;5064;NEP
055540036036-1043;055540036036;100mN32180E41216;MC;NA;5;60;M;5064;EMP
055540036036-1043;055540036036;100mN32180E41216;MC;NA;5;6;F;0614;NEP
055540036036-1043;055540036036;100mN32180E41216;MC;NA;5;32;M;3039;EMP
055540036036-1043;055540036036;100mN32180E41216;MC;NA;5;15;F;1517;NEP
055540036036-1044;055540036036;100mN32197E41249;S;NA;1;55;M;5064;EMP
055540036036-1045;055540036036;100mN32176E41225;MC;MIX;3;85;F;75XX;EMP
055540036036-1045;055540036036;100mN32176E41225;MC;MIX;3;27;F;2529;EMP
055540036036-1045;055540036036;100mN32176E41225;MC;MIX;3;18;M;1824;EMP
055540036036-1046;055540036036;100mN32197E41251;MC;NA;3;20;F;1824;EMP
055540036036-1046;055540036036;100mN32197E41251;MC;NA;3;23;F;1824;NEP
055540036036-1046;055540036036;100mN32197E41251;MC;NA;3;0;M;0003;NEP
055540036036-1047;055540036036;100mN32197E41251;MC;NA;2;28;M;2529;EMP
055540036036-1047;055540036036;100mN32197E41251;MC;NA;2;25;F;2529;EMP
055540036036-1048;055540036036;100mN32177E41224;SM;MIX;3;83;F;75XX;NEP
055540036036-1048;055540036036;100mN32177E41224;SM;MIX;3;40;M;4049;EMP
055540036036-1048;055540036036;100mN32177E41224;SM;MIX;3;4;F;0305;NEP
055540036036-1049;055540036036;100mN32197E41251;MC;NA;4;26;F;2529;NEP
055540036036-1049;055540036036;100mN32197E41251;MC;NA;4;27;F;2529;NEP
055540036036-1049;055540036036;100mN32197E41251;MC;NA;4;9;M;0614;NEP
055540036036-1049;055540036036;100mN32197E41251;MC;NA;4;0;M;0003;NEP
055540036036-1050;055540036036;100mN32172E41223;MC;MIX;5;65;F;6574;NEP
055540036036-1050;055540036036;100mN32172E41223;MC;MIX;5;42;M;4049;EMP
055540036036-1050;055540036036;100mN32172E41223;MC;MIX;5;51;M;5064;EMP
055540036036-1050;055540036036;100mN32172E41223;MC;MIX;5;8;M;0614;NEP
055540036036-1050;055540036036;100mN32172E41223;MC;MIX;5;10;F;0614;NEP
055540036036-1051;055540036036;100mN32184E41229;MC;OS;4;78;F;75XX;EMP
055540036036-1051;055540036036;100mN32184E41229;MC;OS;4;77;F;75XX;EMP
055540036036-1051;055540036036;100mN32184E41229;MC;OS;4;67;F;6574;NEP
055540036036-1051;055540036036;100mN32184E41229;MC;OS;4;69;M;6574;EMP
055540036036-1052;055540036036;100mN32207E41250;MC;NA;6;46;M;4049;EMP
055540036036-1052;055540036036;100mN32207E41250;MC;NA;6;38;M;3039;EMP
055540036036-1052;055540036036;100mN32207E41250;MC;NA;6;22;M;1824;NEP
055540036036-1052;055540036036;100mN32207E41250;MC;NA;6;6;F;0614;NEP
055540036036-1052;055540036036;100mN32207E41250;MC;NA;6;15;M;1517;EMP
055540036036-1052;055540036036;100mN32207E41250;MC;NA;6;4;M;0305;NEP
055540036036-1053;055540036036;100mN32184E41229;MC;NA;2;52;M;5064;EMP
055540036036-1053;055540036036;100mN32184E41229;MC;NA;2;51;M;5064;NEP
055540036036-1054;055540036036;100mN32176E41221;MC;MIX;2;82;F;75XX;EMP
055540036036-1054;055540036036;100mN32176E41221;MC;MIX;2;47;M;4049;EMP
055540036036-1055;055540036036;100mN32187E41212;MC;NA;3;53;F;5064;NEP
055540036036-1055;055540036036;100mN32187E41212;MC;NA;3;58;F;5064;UEP
055540036036-1055;055540036036;100mN32187E41212;MC;NA;3;30;M;3039;NEP
055540036036-1056;055540036036;100mN32171E41229;PO;NA;2;57;M;5064;EMP
055540036036-1056;055540036036;100mN32171E41229;PO;NA;2;48;F;4049;NEP
055540036036-1057;055540036036;100mN32201E41254;MC;NA;3;35;F;3039;EMP
055540036036-1057;055540036036;100mN32201E41254;MC;NA;3;36;M;3039;EMP
055540036036-1057;055540036036;100mN32201E41254;MC;NA;3;8;F;0614;NEP
055540036036-1058;055540036036;100mN32182E41213;MC;NA;2;26;M;2529;NEP
055540036036-1058;055540036036;100mN32182E41213;MC;NA;2;23;F;1824;NEP
055540036036-1059;055540036036;100mN32182E41213;MC;NA;2;50;M;5064;EMP
055540036036-1059;055540036036;100mN32182E41213;MC;NA;2;48;M;4049;EMP
055540036036-1060;055540036036;100mN32176E41225;MC;NA;3;31;M;3039;EMP
055540036036-1060;055540036036;100mN32176E41225;MC;NA;3;30;F;3039;EMP
055540036036-1060;055540036036;100mN32176E41225;MC;NA;3;11;M;0614;NEP
055540036036-1061;055540036036;100mN32214E41252;PO;NA;3;41;M;4049;EMP
055540036036-1061;055540036036;100mN32214E41252;PO;NA;3;40;M;4049;EMP
055540036036-1061;055540036036;100mN32214E41252;PO;NA;3;23;M;1824;EMP
055540036036-1062;055540036036;100mN32214E41252;MC;OS;2;68;F;6574;NEP
055540036036-1062;055540036036;100mN32214E41252;MC;OS;2;71;M;6574;EMP
055540036036-1063;055540036036;100mN32172E41224;MC;NA;4;36;F;3039;NEP
055540036036-1063;055540036036;100mN32172E41224;MC;NA;4;37;F;3039;NEP
055540036036-1063;055540036036;100mN32172E41224;MC;NA;4;10;F;0614;NEP
055540036036-1063;055540036036;100mN32172E41224;MC;NA;4;20;F;1824;EMP
055540036036-1064;055540036036;100mN32183E41196;S;NA;1;25;F;2529;NEP
055540036036-1065;055540036036;100mN32183E41196;MC;MIX;2;69;M;6574;EMP
055540036036-1065;055540036036;100mN32183E41196;MC;MIX;2;52;F;5064;NEP
055540036036-1066;055540036036;100mN32196E41252;MC;NA;4;32;M;3039;UEP
055540036036-1066;055540036036;100mN32196E41252;MC;NA;4;27;M;2529;EMP
055540036036-1066;055540036036;100mN32196E41252;MC;NA;4;9;F;0614;NEP
055540036036-1066;055540036036;100mN32196E41252;MC;NA;4;7;F;0614;NEP
055540036036-1067;055540036036;100mN32171E41226;SF;NA;3;43;F;4049;EMP
055540036036-1067;055540036036;100mN32171E41226;SF;NA;3;15;F;1517;EMP
055540036036-1067;055540036036;100mN32171E41226;SF;NA;3;26;M;2529;NEP
055540036036-1068;055540036036;100mN32196E41252;SF;NA;3;42;F;4049;EMP
055540036036-1068;055540036036;100mN32196E41252;SF;NA;3;13;F;0614;NEP
055540036036-1068;055540036036;100mN32196E41252;SF;NA;3;3;F;0305;NEP
055540036036-1069;055540036036;100mN32169E41222;MC;NA;3;63;M;5064;EMP
055540036036-1069;055540036036;100mN32169E41222;MC;NA;3;60;M;5064;NEP
055540036036-1069;055540036036;100mN32169E41222;MC;NA;3;23;F;1824;EMP
055540036036-1070;055540036036;100mN32196E41252;MC;NA;5;42;M;4049;EMP
055540036036-1070;055540036036;100mN32196E41252;MC;NA;5;35;M;3039;EMP
055540036036-1070;055540036036;100mN32196E41252;MC;NA;5;23;F;1824;NEP
055540036036-1070;055540036036;100mN32196E41252;MC;NA;5;7;M;0614;NEP
055540036036-1070;055540036036;100mN32196E41252;MC;NA;5;0;M;0003;NEP
055540036036-1071;055540036036;100mN32177E41218;MC;NA;2;45;M;4049;EMP
055540036036-1071;055540036036;100mN32177E41218;MC;NA;2;43;F;4049;EMP
055540036036-1072;055540036036;100mN32160E41202;MC;NA;2;52;M;5064;EMP
055540036036-1072;055540036036;100mN32160E41202;MC;NA;2;47;F;4049;NEP
055540036036-1073;055540036036;100mN32176E41221;MC;MIX;4;72;F;6574;EMP
055540036036-1073;055540036036;100mN32176E41221;MC;MIX;4;57;M;5064;EMP
055540036036-1073;055540036036;100mN32176E41221;MC;MIX;4;60;F;5064;EMP
055540036036-1073;055540036036;100mN32176E41221;MC;MIX;4;40;F;4049;NEP
055540036036-1074;055540036036;100mN32176E41227;MC;MIX;2;87;M;75XX;NEP
055540036036-1074;055540036036;100mN32176E41227;MC;MIX;2;58;F;5064;EMP
055540036036-1075;055540036036;100mN32178E41221;MC;NA;2;57;M;5064;EMP
055540036036-1075;055540036036;100mN32178E41221;MC;NA;2;63;M;5064;UEP
055540036036-1076;055540036036;100mN32171E41224;MC;MIX;4;67;F;6574;NEP
055540036036-1076;055540036036;100mN32171E41224;MC;MIX;4;46;M;4049;NEP
055540036036-1076;055540036036;100mN32171E41224;MC;MIX;4;41;M;4049;EMP
055540036036-1076;055540036036;100mN32171E41224;MC;MIX;4;16;F;1517;EMP
055540036036-1077;055540036036;100mN32178E41221;MC;NA;4;48;F;4049;EMP
055540036036-1077;055540036036;100mN32178E41221;MC;NA;4;54;M;5064;EMP
055540036036-1077;055540036036;100mN32178E41221;MC;NA;4;26;F;2529;EMP
055540036036-1077;055540036036;100mN32178E41221;MC;NA;4;11;F;0614;NEP
055540036036-1078;055540036036;100mN32178E41221;MC;NA;4;58;F;5064;EMP
055540036036-1078;055540036036;100mN32178E41221;MC;NA;4;58;F;5064;NEP
055540036036-1078;055540036036;100mN32178E41221;MC;NA;4;28;F;2529;NEP
055540036036-1078;055540036036;100mN32178E41221;MC;NA;4;9;F;0614;NEP
055540036036-1079;055540036036;100mN32178E41221;MC;NA;3;26;M;2529;NEP
055540036036-1079;055540036036;100mN32178E41221;MC;NA;3;31;F;3039;NEP
055540036036-1079;055540036036;100mN32178E41221;MC;NA;3;10;F;0614;NEP
055540036036-1080;055540036036;100mN32178E41221;MC;NA;3;36;F;3039;EMP
055540036036-1080;055540036036;100mN32178E41221;MC;NA;3;36;M;3039;NEP
055540036036-1080;055540036036;100mN32178E41221;MC;NA;3;15;F;1517;EMP
055540036036-1081;055540036036;100mN32178E41221;SF;NA;4;55;M;5064;EMP
055540036036-1081;055540036036;100mN32178E41221;SF;NA;4;16;M;1517;EMP
055540036036-1081;055540036036;100mN32178E41221;SF;NA;4;23;M;1824;EMP
055540036036-1081;055540036036;100mN32178E41221;SF;NA;4;36;M;3039;EMP
055540036036-1082;055540036036;100mN32178E41221;SF;NA;4;55;M;5064;EMP
055540036036-1082;055540036036;100mN32178E41221;SF;NA;4;16;M;1517;EMP
055540036036-1082;055540036036;100mN32178E41221;SF;NA;4;23;M;1824;EMP
055540036036-1082;055540036036;100mN32178E41221;SF;NA;4;36;M;3039;EMP
055540036036-1083;055540036036;100mN32176E41221;MC;MIX;4;72;F;6574;EMP
055540036036-1083;055540036036;100mN32176E41221;MC;MIX;4;57;M;5064;EMP
055540036036-1083;055540036036;100mN32176E41221;MC;MIX;4;60;F;5064;EMP
055540036036-1083;055540036036;100mN32176E41221;MC;MIX;4;40;F;4049;NEP
055540036036-1084;055540036036;100mN32173E41220;S;NA;1;48;M;4049;EMP
055540036036-1085;055540036036;100mN32183E41249;MC;NA;3;42;F;4049;NEP
055540036036-1085;055540036036;100mN32183E41249;MC;NA;3;44;M;4049;EMP
055540036036-1085;055540036036;100mN32183E41249;MC;NA;3;25;F;2529;EMP
055540036036-1086;055540036036;100mN32177E41219;MC;NA;2;47;F;4049;NEP
055540036036-1086;055540036036;100mN32177E41219;MC;NA;2;41;F;4049;EMP
055540036036-1087;055540036036;100mN32205E41251;MC;NA;3;40;M;4049;EMP
055540036036-1087;055540036036;100mN32205E41251;MC;NA;3;37;M;3039;EMP
055540036036-1087;055540036036;100mN32205E41251;MC;NA;3;13;F;0614;NEP
055540036036-1088;055540036036;100mN32205E41251;MC;NA;3;18;F;1824;EMP
055540036036-1088;055540036036;100mN32205E41251;MC;NA;3;20;M;1824;EMP
055540036036-1088;055540036036;100mN32205E41251;MC;NA;3;0;M;0003;NEP
055540036036-1089;055540036036;100mN32176E41221;S;NA;1;50;M;5064;UEP
055540036036-1090;055540036036;100mN32177E41221;MC;NA;4;40;F;4049;NEP
055540036036-1090;055540036036;100mN32177E41221;MC;NA;4;47;F;4049;EMP
055540036036-1090;055540036036;100mN32177E41221;MC;NA;4;21;M;1824;EMP
055540036036-1090;055540036036;100mN32177E41221;MC;NA;4;6;M;0614;NEP
055540036036-1091;055540036036;100mN32174E41228;NA;MIX;4;22;M;1824;EMP
055540036036-1091;055540036036;100mN32174E41228;NA;MIX;4;23;F;1824;NEP
055540036036-1091;055540036036;100mN32174E41228;NA;MIX;4;69;F;6574;NEP
055540036036-1091;055540036036;100mN32174E41228;NA;MIX;4;34;M;3039;EMP
055540036036-1092;055540036036;100mN32174E41228;SF;NA;3;36;F;3039;EMP
055540036036-1092;055540036036;100mN32174E41228;SF;NA;3;20;F;1824;EMP
055540036036-1092;055540036036;100mN32174E41228;SF;NA;3;9;F;0614;NEP
055540036036-1093;055540036036;100mN32161E41222;MC;NA;2;43;F;4049;EMP
055540036036-1093;055540036036;100mN32161E41222;MC;NA;2;45;F;4049;EMP
055540036036-1094;055540036036;100mN32174E41228;MC;NA;6;28;F;2529;EMP
055540036036-1094;055540036036;100mN32174E41228;MC;NA;6;36;F;3039;NEP
055540036036-1094;055540036036;100mN32174E41228;MC;NA;6;10;M;0614;NEP
055540036036-1094;055540036036;100mN32174E41228;MC;NA;6;0;M;0003;NEP
055540036036-1094;055540036036;100mN32174E41228;MC;NA;6;3;F;0305;NEP
055540036036-1094;055540036036;100mN32174E41228;MC;NA;6;6;F;0614;NEP
055540036036-1095;055540036036;100mN32174E41228;PO;OS;2;85;M;75XX;NEP
055540036036-1095;055540036036;100mN32174E41228;PO;OS;2;85;F;75XX;NEP
055540036036-1096;055540036036;100mN32181E41219;MC;MIX;3;83;F;75XX;NEP
055540036036-1096;055540036036;100mN32181E41219;MC;MIX;3;33;M;3039;EMP
055540036036-1096;055540036036;100mN32181E41219;MC;MIX;3;33;F;3039;NEP
055540036036-1097;055540036036;100mN32174E41228;MC;NA;4;26;M;2529;NEP
055540036036-1097;055540036036;100mN32174E41228;MC;NA;4;25;F;2529;EMP
055540036036-1097;055540036036;100mN32174E41228;MC;NA;4;4;F;0305;NEP
055540036036-1097;055540036036;100mN32174E41228;MC;NA;4;7;M;0614;NEP
055540036036-1098;055540036036;100mN32223E41219;MC;NA;6;48;M;4049;NEP
055540036036-1098;055540036036;100mN32223E41219;MC;NA;6;18;F;1824;EMP
055540036036-1098;055540036036;100mN32223E41219;MC;NA;6;11;F;0614;NEP
055540036036-1098;055540036036;100mN32223E41219;MC;NA;6;25;M;2529;EMP
055540036036-1098;055540036036;100mN32223E41219;MC;NA;6;10;M;0614;NEP
055540036036-1098;055540036036;100mN32223E41219;MC;NA;6;31;M;3039;EMP
055540036036-1099;055540036036;100mN32174E41228;MC;NA;3;28;M;2529;EMP
055540036036-1099;055540036036;100mN32174E41228;MC;NA;3;26;F;2529;EMP
055540036036-1099;055540036036;100mN32174E41228;MC;NA;3;13;M;0614;NEP
055540036036-1100;055540036036;100mN32174E41228;SF;NA;4;58;F;5064;EMP
055540036036-1100;055540036036;100mN32174E41228;SF;NA;4;13;F;0614;NEP
055540036036-1100;055540036036;100mN32174E41228;SF;NA;4;4;M;0305;NEP
055540036036-1100;055540036036;100mN32174E41228;SF;NA;4;43;F;4049;EMP
055540036036-1101;055540036036;100mN32174E41228;MC;NA;3;36;F;3039;EMP
055540036036-1101;055540036036;100mN32174E41228;MC;NA;3;38;M;3039;EMP
055540036036-1101;055540036036;100mN32174E41228;MC;NA;3;19;M;1824;EMP
055540036036-1102;055540036036;100mN32181E41224;PO;MIX;6;70;F;6574;NEP
055540036036-1102;055540036036;100mN32181E41224;PO;MIX;6;51;F;5064;NEP
055540036036-1102;055540036036;100mN32181E41224;PO;MIX;6;59;F;5064;EMP
055540036036-1102;055540036036;100mN32181E41224;PO;MIX;6;31;F;3039;EMP
055540036036-1102;055540036036;100mN32181E41224;PO;MIX;6;28;F;2529;EMP
055540036036-1102;055540036036;100mN32181E41224;PO;MIX;6;27;F;2529;EMP
055540036036-1103;055540036036;100mN32174E41217;S;OS;1;40;M;4049;EMP
055540036036-1104;055540036036;100mN32178E41226;MC;NA;2;48;F;4049;EMP
055540036036-1104;055540036036;100mN32178E41226;MC;NA;2;55;F;5064;EMP
055540036036-1105;055540036036;100mN32174E41217;MC;OS;3;85;M;75XX;EMP
055540036036-1105;055540036036;100mN32174E41217;MC;OS;3;89;M;75XX;EMP
055540036036-1105;055540036036;100mN32174E41217;MC;OS;3;85;F;75XX;EMP
055540036036-1106;055540036036;100mN32174E41217;MC;NA;3;35;F;3039;EMP
055540036036-1106;055540036036;100mN32174E41217;MC;NA;3;30;F;3039;EMP
055540036036-1106;055540036036;100mN32174E41217;MC;NA;3;15;M;1517;EMP
055540036036-1107;055540036036;100mN32174E41217;MC;OS;6;75;F;75XX;EMP
055540036036-1107;055540036036;100mN32174E41217;MC;OS;6;75;M;75XX;EMP
055540036036-1107;055540036036;100mN32174E41217;MC;OS;6;89;M;75XX;EMP
055540036036-1107;055540036036;100mN32174E41217;MC;OS;6;71;M;6574;UEP
055540036036-1107;055540036036;100mN32174E41217;MC;OS;6;69;M;6574;EMP
055540036036-1107;055540036036;100mN32174E41217;MC;OS;6;68;F;6574;NEP
055540036036-1108;055540036036;100mN32174E41219;MC;NA;2;45;F;4049;EMP
055540036036-1108;055540036036;100mN32174E41219;MC;NA;2;36;F;3039;NEP
055540036036-1109;055540036036;100mN32174E41219;MC;NA;5;59;F;5064;NEP
055540036036-1109;055540036036;100mN32174E41219;MC;NA;5;63;F;5064;NEP
055540036036-1109;055540036036;100mN32174E41219;MC;NA;5;10;M;0614;NEP
055540036036-1109;055540036036;100mN32174E41219;MC;NA;5;36;M;3039;NEP
055540036036-1109;055540036036;100mN32174E41219;MC;NA;5;10;F;0614;NEP
055540036036-1110;055540036036;100mN32174E41219;MC;MIX;2;72;M;6574;EMP
055540036036-1110;055540036036;100mN32174E41219;MC;MIX;2;63;M;5064;NEP
055540036036-1111;055540036036;100mN32197E41253;S;OS;1;22;M;1824;EMP
055540036036-1112;055540036036;100mN32174E41219;MC;MIX;4;89;F;75XX;NEP
055540036036-1112;055540036036;100mN32174E41219;MC;MIX;4;37;F;3039;EMP
055540036036-1112;055540036036;100mN32174E41219;MC;MIX;4;38;F;3039;NEP
055540036036-1112;055540036036;100mN32174E41219;MC;MIX;4;11;F;0614;NEP
055540036036-1113;055540036036;100mN32174E41219;S;NA;1;26;F;2529;EMP
055540036036-1114;055540036036;100mN32174E41219;MC;OS;6;70;M;6574;EMP
055540036036-1114;055540036036;100mN32174E41219;MC;OS;6;73;M;6574;EMP
055540036036-1114;055540036036;100mN32174E41219;MC;OS;6;77;F;75XX;EMP
055540036036-1114;055540036036;100mN32174E41219;MC;OS;6;68;M;6574;EMP
055540036036-1114;055540036036;100mN32174E41219;MC;OS;6;73;F;6574;EMP
055540036036-1114;055540036036;100mN32174E41219;MC;OS;6;81;F;75XX;NEP
055540036036-1115;055540036036;100mN32180E41220;MC;MIX;4;80;F;75XX;NEP
055540036036-1115;055540036036;100mN32180E41220;MC;MIX;4;59;M;5064;EMP
055540036036-1115;055540036036;100mN32180E41220;MC;MIX;4;56;M;5064;EMP
055540036036-1115;055540036036;100mN32180E41220;MC;MIX;4;8;M;0614;NEP
055540036036-1116;055540036036;100mN32174E41219;MC;NA;4;20;F;1824;EMP
055540036036-1116;055540036036;100mN32174E41219;MC;NA;4;18;F;1824;EMP
055540036036-1116;055540036036;100mN32174E41219;MC;NA;4;4;M;0305;NEP
055540036036-1116;055540036036;100mN32174E41219;MC;NA;4;2;F;0003;NEP
055540036036-1117;055540036036;100mN32221E41227;MC;NA;4;53;M;5064;NEP
055540036036-1117;055540036036;100mN32221E41227;MC;NA;4;50;F;5064;EMP
055540036036-1117;055540036036;100mN32221E41227;MC;NA;4;13;F;0614;NEP
055540036036-1117;055540036036;100mN32221E41227;MC;NA;4;20;F;1824;NEP
055540036036-1118;055540036036;100mN32177E41215;MC;MIX;3;68;M;6574;EMP
055540036036-1118;055540036036;100mN32177E41215;MC;MIX;3;46;M;4049;EMP
055540036036-1118;055540036036;100mN32177E41215;MC;MIX;3;45;F;4049;EMP
055540036036-1119;055540036036;100mN32221E41227;MC;NA;4;46;M;4049;NEP
055540036036-1119;055540036036;100mN32221E41227;MC;NA;4;43;M;4049;EMP
055540036036-1119;055540036036;100mN32221E41227;MC;NA;4;9;F;0614;NEP
055540036036-1119;055540036036;100mN32221E41227;MC;NA;4;9;F;0614;NEP
055540036036-1120;055540036036;100mN32191E41204;MC;NA;3;37;F;3039;EMP
055540036036-1120;055540036036;100mN32191E41204;MC;NA;3;38;M;3039;EMP
055540036036-1120;055540036036;100mN32191E41204;MC;NA;3;21;M;1824;NEP
055540036036-1121;055540036036;100mN32171E41225;MC;MIX;4;83;F;75XX;EMP
055540036036-1121;055540036036;100mN32171E41225;MC;MIX;4;35;F;3039;EMP
055540036036-1121;055540036036;100mN32171E41225;MC;MIX;4;40;M;4049;EMP
055540036036-1121;055540036036;100mN32171E41225;MC;MIX;4;12;F;0614;NEP
055540036036-1122;055540036036;100mN32191E41204;MC;MIX;5;66;M;6574;EMP
055540036036-1122;055540036036;100mN32191E41204;MC;MIX;5;20;F;1824;EMP
055540036036-1122;055540036036;100mN32191E41204;MC;MIX;5;25;F;2529;NEP
055540036036-1122;055540036036;100mN32191E41204;MC;MIX;5;4;F;0305;NEP
055540036036-1122;055540036036;100mN32191E41204;MC;MIX;5;2;M;0003;NEP
055540036036-1123;055540036036;100mN32205E41252;MC;NA;2;58;M;5064;EMP
055540036036-1123;055540036036;100mN32205E41252;MC;NA;2;55;M;5064;EMP
055540036036-1124;055540036036;100mN32170E41222;PO;NA;3;47;M;4049;EMP
055540036036-1124;055540036036;100mN32170E41222;PO;NA;3;40;F;4049;EMP
055540036036-1124;055540036036;100mN32170E41222;PO;NA;3;31;F;3039;NEP
055540036036-1125;055540036036;100mN32196E41248;MC;NA;2;44;F;4049;EMP
055540036036-1125;055540036036;100mN32196E41248;MC;NA;2;47;M;4049;NEP
055540036036-1126;055540036036;100mN32223E41208;MC;NA;6;27;F;2529;NEP
055540036036-1126;055540036036;100mN32223E41208;MC;NA;6;28;F;2529;EMP
