household_id;municipality_id;grid_id;HLA;HSC;HSI;age;SEX;AG2;EMP
053620008008-15333;053620008008;100mN31009E40887;MC;NA;4;26;F;2529;EMP
053620008008-15333;053620008008;100mN31009E40887;MC;NA;4;21;F;1824;EMP
053620008008-15334;053620008008;100mN30973E40882;S;OS;1;32;M;3039;EMP
053620008008-15335;053620008008;100mN30972E40846;S;OS;1;65;F;6574;NEP
053620008008-15336;053620008008;100mN30985E40851;S;NA;1;32;M;3039;EMP
053620008008-15337;053620008008;100mN31004E40823;S;NA;1;18;M;1824;EMP
053620008008-15338;053620008008;100mN31004E40823;MC;OS;2;82;F;75XX;EMP
053620008008-15338;053620008008;100mN31004E40823;MC;OS;2;85;F;75XX;NEP
053620008008-15339;053620008008;100mN31004E40823;MC;NA;3;45;F;4049;NEP
053620008008-15339;053620008008;100mN31004E40823;MC;NA;3;52;F;5064;NEP
053620008008-15339;053620008008;100mN31004E40823;MC;NA;3;9;F;0614;NEP
053620008008-15340;053620008008;100mN30963E40875;SF;NA;2;52;M;5064;EMP
053620008008-15340;053620008008;100mN30963E40875;SF;NA;2;30;M;3039;EMP
053620008008-15341;053620008008;100mN31004E40825;MC;NA;3;61;M;5064;NEP
053620008008-15341;053620008008;100mN31004E40825;MC;NA;3;59;F;5064;EMP
053620008008-15341;053620008008;100mN31004E40825;MC;NA;3;4;F;0305;NEP
053620008008-15342;053620008008;100mN31004E40825;MC;OS;2;66;M;6574;EMP
053620008008-15342;053620008008;100mN31004E40825;MC;OS;2;66;F;6574;EMP
053620008008-15343;053620008008;100mN30970E40872;S;NA;1;71;F;6574;NEP
053620008008-15344;053620008008;100mN31004E40893;PC;NA;4;31;M;3039;NEP
053620008008-15344;053620008008;100mN31004E40893;PC;NA;4;22;F;1824;EMP
053620008008-15344;053620008008;100mN31004E40893;PC;NA;4;16;F;1517;NEP
053620008008-15344;053620008008;100mN31004E40893;PC;NA;4;6;M;0614;NEP
053620008008-15345;053620008008;100mN31004E40825;S;NA;1;46;M;4049;EMP
053620008008-15346;053620008008;100mN31004E40825;MC;OS;3;80;M;75XX;EMP
053620008008-15346;053620008008;100mN31004E40825;MC;OS;3;80;F;75XX;EMP
053620008008-15346;053620008008;100mN31004E40825;MC;OS;3;65;F;6574;NEP
053620008008-15347;053620008008;100mN31004E40825;MC;MIX;2;82;M;75XX;EMP
053620008008-15347;053620008008;100mN31004E40825;MC;MIX;2;12;M;0614;NEP
053620008008-15348;053620008008;100mN30972E40842;MC;NA;3;45;F;4049;UEP
053620008008-15348;053620008008;100mN30972E40842;MC;NA;3;59;F;5064;EMP
053620008008-15348;053620008008;100mN30972E40842;MC;NA;3;8;F;0614;NEP
053620008008-15349;053620008008;100mN30983E40848;MC;NA;6;60;F;5064;NEP
053620008008-15349;053620008008;100mN30983E40848;MC;NA;6;52;F;5064;EMP
053620008008-15349;053620008008;100mN30983E40848;MC;NA;6;16;M;1517;EMP
053620008008-15349;053620008008;100mN30983E40848;MC;NA;6;21;M;1824;EMP
053620008008-15349;053620008008;100mN30983E40848;MC;NA;6;10;M;0614;NEP
053620008008-15349;053620008008;100mN30983E40848;MC;NA;6;9;M;0614;NEP
053620008008-15350;053620008008;100mN31004E40825;SF;NA;2;54;F;5064;NEP
053620008008-15350;053620008008;100mN31004E40825;SF;NA;2;16;M;1517;NEP
053620008008-15351;053620008008;100mN30969E40869;S;OS;1;22;M;1824;EMP
053620008008-15352;053620008008;100mN30985E40855;S;NA;1;34;F;3039;EMP
053620008008-15353;053620008008;100mN31004E40825;S;OS;1;59;M;5064;NEP
053620008008-15354;053620008008;100mN30965E40885;S;NA;1;63;F;5064;NEP
053620008008-15355;053620008008;100mN30972E40845;PO;NA;5;31;F;3039;NEP
053620008008-15355;053620008008;100mN30972E40845;PO;NA;5;32;M;3039;EMP
053620008008-15355;053620008008;100mN30972E40845;PO;NA;5;4;M;0305;NEP
053620008008-15355;053620008008;100mN30972E40845;PO;NA;5;16;M;1517;EMP
053620008008-15355;053620008008;100mN30972E40845;PO;NA;5;6;F;0614;NEP
053620008008-15356;053620008008;100mN31004E40825;NA;MIX;2;62;F;5064;NEP
053620008008-15356;053620008008;100mN31004E40825;NA;MIX;2;20;M;1824;EMP
053620008008-15357;053620008008;100mN31004E40825;S;OS;1;70;M;6574;EMP
053620008008-15358;053620008008;100mN30966E40869;S;NA;1;19;M;1824;EMP
053620008008-15359;053620008008;100mN30985E40854;SF;NA;2;21;F;1824;NEP
053620008008-15359;053620008008;100mN30985E40854;SF;NA;2;3;M;0305;NEP
053620008008-15360;053620008008;100mN31026E40872;MC;OS;2;82;F;75XX;EMP
053620008008-15360;053620008008;100mN31026E40872;MC;OS;2;88;F;75XX;EMP
053620008008-15361;053620008008;100mN30966E40869;NA;NA;5;71;M;6574;NEP
053620008008-15361;053620008008;100mN30966E40869;NA;NA;5;72;M;6574;EMP
053620008008-15361;053620008008;100mN30966E40869;NA;NA;5;35;F;3039;EMP
053620008008-15361;053620008008;100mN30966E40869;NA;NA;5;62;M;5064;EMP
053620008008-15361;053620008008;100mN30966E40869;NA;NA;5;62;M;5064;NEP
053620008008-15362;053620008008;100mN31011E40816;MC;OS;2;68;F;6574;EMP
053620008008-15362;053620008008;100mN31011E40816;MC;OS;2;68;F;6574;NEP
053620008008-15363;053620008008;100mN31011E40816;SF;NA;2;51;F;5064;NEP
053620008008-15363;053620008008;100mN31011E40816;SF;NA;2;15;F;1517;NEP
053620008008-15364;053620008008;100mN30995E40852;MC;MIX;4;78;F;75XX;NEP
053620008008-15364;053620008008;100mN30995E40852;MC;MIX;4;32;F;3039;EMP
053620008008-15364;053620008008;100mN30995E40852;MC;MIX;4;30;F;3039;EMP
053620008008-15364;053620008008;100mN30995E40852;MC;MIX;4;4;F;0305;NEP
053620008008-15365;053620008008;100mN31011E40816;S;NA;1;69;M;6574;NEP
053620008008-15366;053620008008;100mN31011E40816;MC;NA;4;44;F;4049;EMP
053620008008-15366;053620008008;100mN31011E40816;MC;NA;4;50;M;5064;EMP
053620008008-15366;053620008008;100mN31011E40816;MC;NA;4;4;M;0305;NEP
053620008008-15366;053620008008;100mN31011E40816;MC;NA;4;9;F;0614;NEP
053620008008-15367;053620008008;100mN30995E40842;S;NA;1;34;F;3039;NEP
053620008008-15368;053620008008;100mN31011E40816;MC;MIX;2;67;F;6574;EMP
053620008008-15368;053620008008;100mN31011E40816;MC;MIX;2;11;M;0614;NEP
053620008008-15369;053620008008;100mN31011E40816;S;NA;1;48;M;4049;NEP
053620008008-15370;053620008008;100mN30971E40846;S;NA;1;22;F;1824;NEP
053620008008-15371;053620008008;100mN31011E40816;S;NA;1;57;F;5064;NEP
053620008008-15372;053620008008;100mN31011E40816;MC;OS;2;79;F;75XX;EMP
053620008008-15372;053620008008;100mN31011E40816;MC;OS;2;70;F;6574;NEP
053620008008-15373;053620008008;100mN31002E40826;MC;NA;3;58;F;5064;EMP
053620008008-15373;053620008008;100mN31002E40826;MC;NA;3;63;F;5064;NEP
053620008008-15373;053620008008;100mN31002E40826;MC;NA;3;8;M;0614;NEP
053620008008-15374;053620008008;100mN31011E40816;MC;NA;4;51;F;5064;EMP
053620008008-15374;053620008008;100mN31011E40816;MC;NA;4;54;M;5064;EMP
053620008008-15374;053620008008;100mN31011E40816;MC;NA;4;16;M;1517;EMP
053620008008-15374;053620008008;100mN31011E40816;MC;NA;4;23;F;1824;NEP
053620008008-15375;053620008008;100mN31011E40816;SF;MIX;2;65;F;6574;EMP
053620008008-15375;053620008008;100mN31011E40816;SF;MIX;2;20;F;1824;NEP
053620008008-15376;053620008008;100mN31011E40816;S;NA;1;44;F;4049;EMP
053620008008-15377;053620008008;100mN31011E40816;S;NA;1;51;M;5064;EMP
053620008008-15378;053620008008;100mN31002E40924;S;OS;1;63;F;5064;NEP
053620008008-15379;053620008008;100mN30968E40886;MC;MIX;2;66;M;6574;NEP
053620008008-15379;053620008008;100mN30968E40886;MC;MIX;2;33;F;3039;NEP
053620008008-15380;053620008008;100mN31011E40816;MC;NA;2;38;M;3039;EMP
053620008008-15380;053620008008;100mN31011E40816;MC;NA;2;34;M;3039;EMP
053620008008-15381;053620008008;100mN31011E40816;MC;NA;3;62;M;5064;NEP
053620008008-15381;053620008008;100mN31011E40816;MC;NA;3;61;M;5064;EMP
053620008008-15381;053620008008;100mN31011E40816;MC;NA;3;1;F;0003;NEP
053620008008-15382;053620008008;100mN31000E40829;PO;NA;2;47;M;4049;NEP
053620008008-15382;053620008008;100mN31000E40829;PO;NA;2;46;F;4049;EMP
053620008008-15383;053620008008;100mN31011E40816;MC;NA;2;28;M;2529;NEP
053620008008-15383;053620008008;100mN31011E40816;MC;NA;2;28;M;2529;EMP
053620008008-15384;053620008008;100mN31011E40816;MC;NA;2;60;F;5064;NEP
053620008008-15384;053620008008;100mN31011E40816;MC;NA;2;61;F;5064;NEP
053620008008-15385;053620008008;100mN30983E40850;S;NA;1;45;F;4049;NEP
053620008008-15386;053620008008;100mN31011E40816;S;NA;1;37;M;3039;NEP
053620008008-15387;053620008008;100mN31011E40816;S;NA;1;67;F;6574;NEP
053620008008-15388;053620008008;100mN31026E40871;MC;MIX;4;79;M;75XX;NEP
053620008008-15388;053620008008;100mN31026E40871;MC;MIX;4;47;F;4049;EMP
053620008008-15388;053620008008;100mN31026E40871;MC;MIX;4;40;M;4049;NEP
053620008008-15388;053620008008;100mN31026E40871;MC;MIX;4;11;M;0614;NEP
053620008008-15389;053620008008;100mN30985E40856;S;OS;1;45;M;4049;NEP
053620008008-15390;053620008008;100mN30999E40850;MC;MIX;3;68;M;6574;EMP
053620008008-15390;053620008008;100mN30999E40850;MC;MIX;3;50;M;5064;EMP
053620008008-15390;053620008008;100mN30999E40850;MC;MIX;3;44;F;4049;NEP
053620008008-15391;053620008008;100mN30999E40850;S;NA;1;28;F;2529;EMP
053620008008-15392;053620008008;100mN31026E40872;SF;NA;5;62;F;5064;EMP
053620008008-15392;053620008008;100mN31026E40872;SF;NA;5;12;F;0614;NEP
053620008008-15392;053620008008;100mN31026E40872;SF;NA;5;13;F;0614;NEP
053620008008-15392;053620008008;100mN31026E40872;SF;NA;5;15;M;1517;NEP
053620008008-15392;053620008008;100mN31026E40872;SF;NA;5;33;F;3039;EMP
053620008008-15393;053620008008;100mN30999E40850;MC;NA;2;26;F;2529;NEP
053620008008-15393;053620008008;100mN30999E40850;MC;NA;2;18;F;1824;NEP
053620008008-15394;053620008008;100mN30959E40861;S;OS;1;18;M;1824;UEP
053620008008-15395;053620008008;100mN30999E40850;S;NA;1;65;M;6574;EMP
053620008008-15396;053620008008;100mN30970E40873;S;OS;1;20;M;1824;EMP
053620008008-15397;053620008008;100mN30965E40879;MC;NA;3;58;M;5064;EMP
053620008008-15397;053620008008;100mN30965E40879;MC;NA;3;57;F;5064;EMP
053620008008-15397;053620008008;100mN30965E40879;MC;NA;3;9;M;0614;NEP
053620008008-15398;053620008008;100mN30999E40850;MC;NA;2;41;M;4049;NEP
053620008008-15398;053620008008;100mN30999E40850;MC;NA;2;42;F;4049;NEP
053620008008-15399;053620008008;100mN30970E40866;S;OS;1;73;F;6574;EMP
053620008008-15400;053620008008;100mN30999E40850;MC;OS;3;69;F;6574;NEP
053620008008-15400;053620008008;100mN30999E40850;MC;OS;3;78;F;75XX;NEP
053620008008-15400;053620008008;100mN30999E40850;MC;OS;3;81;M;75XX;NEP
053620008008-15401;053620008008;100mN30999E40850;MC;NA;5;47;M;4049;NEP
053620008008-15401;053620008008;100mN30999E40850;MC;NA;5;48;F;4049;EMP
053620008008-15401;053620008008;100mN30999E40850;MC;NA;5;30;M;3039;EMP
053620008008-15401;053620008008;100mN30999E40850;MC;NA;5;22;M;1824;EMP
053620008008-15401;053620008008;100mN30999E40850;MC;NA;5;2;M;0003;NEP
053620008008-15402;053620008008;100mN31005E40927;S;NA;1;77;F;75XX;NEP
053620008008-15403;053620008008;100mN30972E40839;S;OS;1;85;M;75XX;EMP
053620008008-15404;053620008008;100mN31005E40927;MC;NA;2;47;F;4049;UEP
053620008008-15404;053620008008;100mN31005E40927;MC;NA;2;46;M;4049;UEP
053620008008-15405;053620008008;100mN31005E40927;MC;NA;2;37;F;3039;NEP
053620008008-15405;053620008008;100mN31005E40927;MC;NA;2;45;F;4049;NEP
053620008008-15406;053620008008;100mN31005E40927;NA;NA;3;87;F;75XX;EMP
053620008008-15406;053620008008;100mN31005E40927;NA;NA;3;30;F;3039;EMP
053620008008-15406;053620008008;100mN31005E40927;NA;NA;3;44;F;4049;EMP
053620008008-15407;053620008008;100mN31005E40927;MC;NA;2;36;M;3039;UEP
053620008008-15407;053620008008;100mN31005E40927;MC;NA;2;33;M;3039;EMP
053620008008-15408;053620008008;100mN30959E40856;MC;NA;2;52;F;5064;NEP
053620008008-15408;053620008008;100mN30959E40856;MC;NA;2;44;F;4049;NEP
053620008008-15409;053620008008;100mN31005E40927;MC;NA;3;37;F;3039;EMP
053620008008-15409;053620008008;100mN31005E40927;MC;NA;3;38;M;3039;NEP
053620008008-15409;053620008008;100mN31005E40927;MC;NA;3;1;F;0003;NEP
053620008008-15410;053620008008;100mN31005E40927;S;NA;1;60;M;5064;NEP
053620008008-15411;053620008008;100mN30959E40859;MC;NA;2;20;F;1824;NEP
053620008008-15411;053620008008;100mN30959E40859;MC;NA;2;26;M;2529;EMP
053620008008-15412;053620008008;100mN30965E40885;S;NA;1;51;F;5064;EMP
053620008008-15413;053620008008;100mN30988E40837;MC;NA;2;63;F;5064;NEP
053620008008-15413;053620008008;100mN30988E40837;MC;NA;2;71;F;6574;UEP
053620008008-15414;053620008008;100mN31005E40929;S;OS;1;85;F;75XX;EMP
053620008008-15415;053620008008;100mN31005E40929;PO;OS;2;67;F;6574;EMP
053620008008-15415;053620008008;100mN31005E40929;PO;OS;2;71;F;6574;EMP
053620008008-15416;053620008008;100mN31005E40929;S;NA;1;41;F;4049;UEP
053620008008-15417;053620008008;100mN31005E40929;S;NA;1;70;M;6574;NEP
053620008008-15418;053620008008;100mN31005E40929;MC;NA;2;60;M;5064;EMP
053620008008-15418;053620008008;100mN31005E40929;MC;NA;2;60;M;5064;EMP
053620008008-15419;053620008008;100mN31005E40929;MC;NA;2;54;F;5064;EMP
053620008008-15419;053620008008;100mN31005E40929;MC;NA;2;63;F;5064;EMP
053620008008-15420;053620008008;100mN31005E40929;MC;NA;2;61;M;5064;EMP
053620008008-15420;053620008008;100mN31005E40929;MC;NA;2;54;M;5064;NEP
053620008008-15421;053620008008;100mN31005E40929;MC;NA;4;51;M;5064;NEP
053620008008-15421;053620008008;100mN31005E40929;MC;NA;4;50;M;5064;NEP
053620008008-15421;053620008008;100mN31005E40929;MC;NA;4;12;M;0614;NEP
053620008008-15421;053620008008;100mN31005E40929;MC;NA;4;9;M;0614;NEP
053620008008-15422;053620008008;100mN31005E40929;MC;NA;4;59;F;5064;NEP
053620008008-15422;053620008008;100mN31005E40929;MC;NA;4;62;F;5064;EMP
053620008008-15422;053620008008;100mN31005E40929;MC;NA;4;0;M;0003;NEP
053620008008-15422;053620008008;100mN31005E40929;MC;NA;4;11;F;0614;NEP
053620008008-15423;053620008008;100mN31004E40824;SM;NA;2;27;M;2529;EMP
053620008008-15423;053620008008;100mN31004E40824;SM;NA;2;2;M;0003;NEP
053620008008-15424;053620008008;100mN30963E40881;S;NA;1;58;M;5064;NEP
053620008008-15425;053620008008;100mN31005E40929;S;NA;1;63;M;5064;NEP
053620008008-15426;053620008008;100mN30968E40886;S;NA;1;33;F;3039;EMP
053620008008-15427;053620008008;100mN31005E40929;MC;NA;2;43;F;4049;EMP
053620008008-15427;053620008008;100mN31005E40929;MC;NA;2;41;F;4049;NEP
053620008008-15428;053620008008;100mN31005E40929;MC;NA;3;57;F;5064;EMP
053620008008-15428;053620008008;100mN31005E40929;MC;NA;3;57;M;5064;NEP
053620008008-15428;053620008008;100mN31005E40929;MC;NA;3;9;F;0614;NEP
053620008008-15429;053620008008;100mN30965E40883;S;NA;1;47;F;4049;NEP
053620008008-15430;053620008008;100mN30965E40883;SF;NA;2;57;M;5064;EMP
053620008008-15430;053620008008;100mN30965E40883;SF;NA;2;9;M;0614;NEP
053620008008-15431;053620008008;100mN30969E40892;MC;OS;2;72;M;6574;EMP
053620008008-15431;053620008008;100mN30969E40892;MC;OS;2;66;M;6574;NEP
053620008008-15432;053620008008;100mN30965E40883;PO;NA;2;31;M;3039;EMP
053620008008-15432;053620008008;100mN30965E40883;PO;NA;2;23;F;1824;EMP
053620008008-15433;053620008008;100mN30965E40883;MC;NA;6;26;M;2529;EMP
053620008008-15433;053620008008;100mN30965E40883;MC;NA;6;25;M;2529;NEP
053620008008-15433;053620008008;100mN30965E40883;MC;NA;6;9;F;0614;NEP
053620008008-15433;053620008008;100mN30965E40883;MC;NA;6;8;M;0614;NEP
053620008008-15433;053620008008;100mN30965E40883;MC;NA;6;7;F;0614;NEP
053620008008-15433;053620008008;100mN30965E40883;MC;NA;6;10;F;0614;NEP
053620008008-15434;053620008008;100mN30970E40876;MC;NA;2;43;F;4049;NEP
053620008008-15434;053620008008;100mN30970E40876;MC;NA;2;47;F;4049;NEP
053620008008-15435;053620008008;100mN30965E40883;S;OS;1;61;M;5064;EMP
053620008008-15436;053620008008;100mN30965E40883;MC;NA;2;45;F;4049;EMP
053620008008-15436;053620008008;100mN30965E40883;MC;NA;2;51;F;5064;UEP
053620008008-15437;053620008008;100mN31028E40878;MC;NA;2;46;M;4049;NEP
053620008008-15437;053620008008;100mN31028E40878;MC;NA;2;43;M;4049;NEP
053620008008-15438;053620008008;100mN30965E40883;S;OS;1;38;M;3039;EMP
053620008008-15439;053620008008;100mN31015E40816;S;NA;1;54;M;5064;EMP
053620008008-15440;053620008008;100mN30965E40883;MC;NA;2;25;F;2529;EMP
053620008008-15440;053620008008;100mN30965E40883;MC;NA;2;28;F;2529;NEP
053620008008-15441;053620008008;100mN30968E40886;S;OS;1;34;F;3039;NEP
053620008008-15442;053620008008;100mN30965E40883;SF;NA;4;53;F;5064;EMP
053620008008-15442;053620008008;100mN30965E40883;SF;NA;4;16;M;1517;EMP
053620008008-15442;053620008008;100mN30965E40883;SF;NA;4;28;F;2529;NEP
053620008008-15442;053620008008;100mN30965E40883;SF;NA;4;4;F;0305;NEP
053620008008-15443;053620008008;100mN30965E40883;MC;OS;6;70;M;6574;EMP
053620008008-15443;053620008008;100mN30965E40883;MC;OS;6;66;M;6574;EMP
053620008008-15443;053620008008;100mN30965E40883;MC;OS;6;67;F;6574;NEP
053620008008-15443;053620008008;100mN30965E40883;MC;OS;6;66;F;6574;EMP
053620008008-15443;053620008008;100mN30965E40883;MC;OS;6;66;M;6574;EMP
053620008008-15443;053620008008;100mN30965E40883;MC;OS;6;79;F;75XX;EMP
053620008008-15444;053620008008;100mN30965E40883;S;NA;1;40;F;4049;EMP
053620008008-15445;053620008008;100mN30965E40883;S;NA;1;50;M;5064;EMP
053620008008-15446;053620008008;100mN30965E40883;SM;NA;4;42;F;4049;NEP
053620008008-15446;053620008008;100mN30965E40883;SM;NA;4;21;F;1824;NEP
053620008008-15446;053620008008;100mN30965E40883;SM;NA;4;7;M;0614;NEP
053620008008-15446;053620008008;100mN30965E40883;SM;NA;4;23;F;1824;NEP
053620008008-15447;053620008008;100mN31008E40882;MC;NA;4;62;M;5064;UEP
053620008008-15447;053620008008;100mN31008E40882;MC;NA;4;58;F;5064;EMP
053620008008-15447;053620008008;100mN31008E40882;MC;NA;4;36;M;3039;NEP
053620008008-15447;053620008008;100mN31008E40882;MC;NA;4;36;M;3039;EMP
053620008008-15448;053620008008;100mN30956E40865;MC;MIX;2;71;F;6574;EMP
053620008008-15448;053620008008;100mN30956E40865;MC;MIX;2;25;M;2529;UEP
053620008008-15449;053620008008;100mN30965E40883;SF;NA;2;16;F;1517;EMP
053620008008-15449;053620008008;100mN30965E40883;SF;NA;2;1;M;0003;NEP
053620008008-15450;053620008008;100mN30966E40873;S;NA;1;20;M;1824;EMP
053620008008-15451;053620008008;100mN30983E40842;SM;NA;2;42;M;4049;NEP
053620008008-15451;053620008008;100mN30983E40842;SM;NA;2;9;F;0614;NEP
053620008008-15452;053620008008;100mN31026E40877;MC;OS;3;89;F;75XX;EMP
053620008008-15452;053620008008;100mN31026E40877;MC;OS;3;40;F;4049;EMP
053620008008-15452;053620008008;100mN31026E40877;MC;OS;3;81;F;75XX;NEP
053620008008-15453;053620008008;100mN30972E40869;MC;NA;4;37;F;3039;NEP
053620008008-15453;053620008008;100mN30972E40869;MC;NA;4;41;M;4049;EMP
053620008008-15453;053620008008;100mN30972E40869;MC;NA;4;12;M;0614;NEP
053620008008-15453;053620008008;100mN30972E40869;MC;NA;4;19;M;1824;EMP
053620008008-15454;053620008008;100mN30965E40883;MC;MIX;2;66;F;6574;NEP
053620008008-15454;053620008008;100mN30965E40883;MC;MIX;2;72;F;6574;EMP
053620008008-15455;053620008008;100mN30965E40883;MC;NA;5;32;M;3039;EMP
053620008008-15455;053620008008;100mN30965E40883;MC;NA;5;25;F;2529;EMP
053620008008-15455;053620008008;100mN30965E40883;MC;NA;5;8;M;0614;NEP
053620008008-15455;053620008008;100mN30965E40883;MC;NA;5;3;F;0305;NEP
053620008008-15455;053620008008;100mN30965E40883;MC;NA;5;1;F;0003;NEP
053620008008-15456;053620008008;100mN30965E40883;S;OS;1;42;M;4049;NEP
053620008008-15457;053620008008;100mN31017E40879;MC;OS;3;73;F;6574;NEP
053620008008-15457;053620008008;100mN31017E40879;MC;OS;3;79;F;75XX;EMP
053620008008-15457;053620008008;100mN31017E40879;MC;OS;3;82;M;75XX;EMP
053620008008-15458;053620008008;100mN30970E40867;SF;NA;2;30;F;3039;NEP
053620008008-15458;053620008008;100mN30970E40867;SF;NA;2;7;M;0614;NEP
053620008008-15459;053620008008;100mN30965E40883;S;NA;1;46;M;4049;EMP
053620008008-15460;053620008008;100mN30965E40883;MC;NA;2;20;F;1824;NEP
053620008008-15460;053620008008;100mN30965E40883;MC;NA;2;25;M;2529;EMP
053620008008-15461;053620008008;100mN30965E40883;MC;NA;2;55;F;5064;EMP
053620008008-15461;053620008008;100mN30965E40883;MC;NA;2;57;F;5064;EMP
053620008008-15462;053620008008;100mN30996E40849;MC;NA;2;37;F;3039;NEP
053620008008-15462;053620008008;100mN30996E40849;MC;NA;2;40;M;4049;NEP
053620008008-15463;053620008008;100mN30994E40851;MC;NA;3;42;F;4049;EMP
053620008008-15463;053620008008;100mN30994E40851;MC;NA;3;40;F;4049;EMP
053620008008-15463;053620008008;100mN30994E40851;MC;NA;3;10;F;0614;NEP
053620008008-15464;053620008008;100mN30965E40883;SF;MIX;2;69;F;6574;EMP
053620008008-15464;053620008008;100mN30965E40883;SF;MIX;2;2;F;0003;NEP
053620008008-15465;053620008008;100mN30965E40883;MC;NA;5;25;F;2529;UEP
053620008008-15465;053620008008;100mN30965E40883;MC;NA;5;25;M;2529;EMP
053620008008-15465;053620008008;100mN30965E40883;MC;NA;5;7;M;0614;NEP
053620008008-15465;053620008008;100mN30965E40883;MC;NA;5;0;F;0003;NEP
053620008008-15465;053620008008;100mN30965E40883;MC;NA;5;9;F;0614;NEP
053620008008-15466;053620008008;100mN30965E40883;S;NA;1;48;F;4049;NEP
053620008008-15467;053620008008;100mN31014E40815;MC;OS;4;72;F;6574;EMP
053620008008-15467;053620008008;100mN31014E40815;MC;OS;4;73;M;6574;NEP
053620008008-15467;053620008008;100mN31014E40815;MC;OS;4;70;F;6574;EMP
053620008008-15467;053620008008;100mN31014E40815;MC;OS;4;66;F;6574;EMP
053620008008-15468;053620008008;100mN31019E40869;MC;MIX;2;67;M;6574;EMP
053620008008-15468;053620008008;100mN31019E40869;MC;MIX;2;58;F;5064;NEP
053620008008-15469;053620008008;100mN30970E40873;S;OS;1;57;M;5064;NEP
053620008008-15470;053620008008;100mN30965E40883;S;NA;1;69;F;6574;EMP
053620008008-15471;053620008008;100mN30965E40883;MC;NA;4;46;M;4049;NEP
053620008008-15471;053620008008;100mN30965E40883;MC;NA;4;46;M;4049;NEP
053620008008-15471;053620008008;100mN30965E40883;MC;NA;4;21;F;1824;NEP
053620008008-15471;053620008008;100mN30965E40883;MC;NA;4;0;M;0003;NEP
053620008008-15472;053620008008;100mN30997E40830;PO;NA;3;54;M;5064;EMP
053620008008-15472;053620008008;100mN30997E40830;PO;NA;3;54;F;5064;NEP
053620008008-15472;053620008008;100mN30997E40830;PO;NA;3;6;F;0614;NEP
053620008008-15473;053620008008;100mN30969E40872;S;NA;1;58;M;5064;EMP
053620008008-15474;053620008008;100mN31026E40901;MC;OS;2;83;M;75XX;NEP
053620008008-15474;053620008008;100mN31026E40901;MC;OS;2;80;F;75XX;EMP
053620008008-15475;053620008008;100mN30957E40858;S;OS;1;33;M;3039;EMP
053620008008-15476;053620008008;100mN31026E40901;MC;NA;4;56;F;5064;EMP
053620008008-15476;053620008008;100mN31026E40901;MC;NA;4;18;M;1824;EMP
053620008008-15476;053620008008;100mN31026E40901;MC;NA;4;0;M;0003;NEP
053620008008-15476;053620008008;100mN31026E40901;MC;NA;4;22;M;1824;EMP
053620008008-15477;053620008008;100mN31026E40901;PO;NA;2;47;M;4049;EMP
053620008008-15477;053620008008;100mN31026E40901;PO;NA;2;43;M;4049;EMP
053620008008-15478;053620008008;100mN31021E40875;MC;NA;4;45;F;4049;EMP
053620008008-15478;053620008008;100mN31021E40875;MC;NA;4;62;F;5064;NEP
053620008008-15478;053620008008;100mN31021E40875;MC;NA;4;15;M;1517;EMP
053620008008-15478;053620008008;100mN31021E40875;MC;NA;4;9;M;0614;NEP
053620008008-15479;053620008008;100mN31026E40901;SF;NA;3;61;M;5064;EMP
053620008008-15479;053620008008;100mN31026E40901;SF;NA;3;12;F;0614;NEP
053620008008-15479;053620008008;100mN31026E40901;SF;NA;3;30;F;3039;EMP
053620008008-15480;053620008008;100mN31026E40901;MC;OS;2;70;M;6574;EMP
053620008008-15480;053620008008;100mN31026E40901;MC;OS;2;76;M;75XX;EMP
053620008008-15481;053620008008;100mN31026E40901;MC;NA;3;62;F;5064;EMP
053620008008-15481;053620008008;100mN31026E40901;MC;NA;3;8;F;0614;NEP
053620008008-15481;053620008008;100mN31026E40901;MC;NA;3;46;M;4049;NEP
053620008008-15482;053620008008;100mN30974E40885;MC;NA;4;38;F;3039;NEP
053620008008-15482;053620008008;100mN30974E40885;MC;NA;4;47;M;4049;NEP
053620008008-15482;053620008008;100mN30974E40885;MC;NA;4;13;F;0614;NEP
053620008008-15482;053620008008;100mN30974E40885;MC;NA;4;13;F;0614;NEP
053620008008-15483;053620008008;100mN30966E40880;S;OS;1;23;M;1824;EMP
053620008008-15484;053620008008;100mN31026E40901;MC;NA;4;27;F;2529;EMP
053620008008-15484;053620008008;100mN31026E40901;MC;NA;4;21;M;1824;NEP
053620008008-15484;053620008008;100mN31026E40901;MC;NA;4;12;F;0614;NEP
053620008008-15484;053620008008;100mN31026E40901;MC;NA;4;7;F;0614;NEP
053620008008-15485;053620008008;100mN30995E40846;MC;NA;3;55;M;5064;NEP
053620008008-15485;053620008008;100mN30995E40846;MC;NA;3;50;M;5064;EMP
053620008008-15485;053620008008;100mN30995E40846;MC;NA;3;36;M;3039;EMP
053620008008-15486;053620008008;100mN31026E40901;MC;OS;2;71;M;6574;EMP
053620008008-15486;053620008008;100mN31026E40901;MC;OS;2;69;F;6574;EMP
053620008008-15487;053620008008;100mN31026E40901;MC;NA;5;33;M;3039;EMP
053620008008-15487;053620008008;100mN31026E40901;MC;NA;5;33;M;3039;EMP
053620008008-15487;053620008008;100mN31026E40901;MC;NA;5;13;M;0614;NEP
053620008008-15487;053620008008;100mN31026E40901;MC;NA;5;11;F;0614;NEP
