household_id;municipality_id;grid_id;HLA;HSC;HSI;age;SEX;AG2;EMP
059780036036-12497;059780036036;100mN31606E41607;MC;NA;3;7;M;0614;NEP
059780036036-12498;059780036036;100mN31632E41594;S;NA;1;60;M;5064;EMP
059780036036-12499;059780036036;100mN31606E41607;S;OS;1;56;M;5064;EMP
059780036036-12500;059780036036;100mN31641E41600;MC;NA;2;45;M;4049;EMP
059780036036-12500;059780036036;100mN31641E41600;MC;NA;2;41;M;4049;UEP
059780036036-12501;059780036036;100mN31621E41599;MC;NA;2;43;M;4049;EMP
059780036036-12501;059780036036;100mN31621E41599;MC;NA;2;34;F;3039;EMP
059780036036-12502;059780036036;100mN31623E41654;MC;NA;2;52;F;5064;EMP
059780036036-12502;059780036036;100mN31623E41654;MC;NA;2;61;F;5064;NEP
059780036036-12503;059780036036;100mN31594E41599;S;NA;1;44;F;4049;EMP
059780036036-12504;059780036036;100mN31606E41607;MC;OS;2;80;F;75XX;EMP
059780036036-12504;059780036036;100mN31606E41607;MC;OS;2;81;F;75XX;NEP
059780036036-12505;059780036036;100mN31606E41607;MC;NA;3;51;M;5064;EMP
059780036036-12505;059780036036;100mN31606E41607;MC;NA;3;48;F;4049;NEP
059780036036-12505;059780036036;100mN31606E41607;MC;NA;3;7;M;0614;NEP
059780036036-12506;059780036036;100mN31606E41607;S;NA;1;16;M;1517;EMP
059780036036-12507;059780036036;100mN31600E41600;S;NA;1;27;M;2529;EMP
059780036036-12508;059780036036;100mN31600E41679;S;OS;1;53;M;5064;EMP
059780036036-12509;059780036036;100mN31643E41598;MC;MIX;2;70;M;6574;EMP
059780036036-12509;059780036036;100mN31643E41598;MC;MIX;2;62;F;5064;EMP
059780036036-12510;059780036036;100mN31643E41598;MC;NA;4;26;M;2529;EMP
059780036036-12510;059780036036;100mN31643E41598;MC;NA;4;23;F;1824;EMP
059780036036-12510;059780036036;100mN31643E41598;MC;NA;4;10;M;0614;NEP
059780036036-12510;059780036036;100mN31643E41598;MC;NA;4;11;M;0614;NEP
059780036036-12511;059780036036;100mN31611E41600;S;OS;1;52;F;5064;EMP
059780036036-12512;059780036036;100mN31634E41609;NA;OS;4;48;F;4049;NEP
059780036036-12512;059780036036;100mN31634E41609;NA;OS;4;53;F;5064;EMP
059780036036-12512;059780036036;100mN31634E41609;NA;OS;4;68;M;6574;EMP
059780036036-12512;059780036036;100mN31634E41609;NA;OS;4;54;M;5064;EMP
059780036036-12513;059780036036;100mN31643E41598;MC;NA;2;32;M;3039;NEP
059780036036-12513;059780036036;100mN31643E41598;MC;NA;2;25;M;2529;UEP
059780036036-12514;059780036036;100mN31621E41674;SF;MIX;4;81;M;75XX;EMP
059780036036-12514;059780036036;100mN31621E41674;SF;MIX;4;43;M;4049;NEP
059780036036-12514;059780036036;100mN31621E41674;SF;MIX;4;1;M;0003;NEP
059780036036-12514;059780036036;100mN31621E41674;SF;MIX;4;22;M;1824;EMP
059780036036-12515;059780036036;100mN31632E41618;S;NA;1;53;F;5064;NEP
059780036036-12516;059780036036;100mN31632E41618;SF;NA;5;46;F;4049;NEP
059780036036-12516;059780036036;100mN31632E41618;SF;NA;5;11;F;0614;NEP
059780036036-12516;059780036036;100mN31632E41618;SF;NA;5;12;F;0614;NEP
059780036036-12516;059780036036;100mN31632E41618;SF;NA;5;1;M;0003;NEP
059780036036-12516;059780036036;100mN31632E41618;SF;NA;5;1;F;0003;NEP
059780036036-12517;059780036036;100mN31623E41597;MC;NA;3;56;F;5064;EMP
059780036036-12517;059780036036;100mN31623E41597;MC;NA;3;61;F;5064;EMP
059780036036-12517;059780036036;100mN31623E41597;MC;NA;3;4;F;0305;NEP
059780036036-12518;059780036036;100mN31609E41598;SM;NA;3;42;F;4049;NEP
059780036036-12518;059780036036;100mN31609E41598;SM;NA;3;26;M;2529;EMP
059780036036-12518;059780036036;100mN31609E41598;SM;NA;3;13;M;0614;NEP
059780036036-12519;059780036036;100mN31623E41660;MC;NA;2;31;M;3039;EMP
059780036036-12519;059780036036;100mN31623E41660;MC;NA;2;30;M;3039;EMP
059780036036-12520;059780036036;100mN31623E41660;MC;OS;2;85;M;75XX;EMP
059780036036-12520;059780036036;100mN31623E41660;MC;OS;2;89;F;75XX;EMP
059780036036-12521;059780036036;100mN31595E41594;MC;MIX;4;67;F;6574;EMP
059780036036-12521;059780036036;100mN31595E41594;MC;MIX;4;38;M;3039;EMP
059780036036-12521;059780036036;100mN31595E41594;MC;MIX;4;30;F;3039;NEP
059780036036-12521;059780036036;100mN31595E41594;MC;MIX;4;19;F;1824;NEP
059780036036-12522;059780036036;100mN31614E41580;MC;MIX;4;65;F;6574;NEP
059780036036-12522;059780036036;100mN31614E41580;MC;MIX;4;52;F;5064;EMP
059780036036-12522;059780036036;100mN31614E41580;MC;MIX;4;53;M;5064;EMP
059780036036-12522;059780036036;100mN31614E41580;MC;MIX;4;11;F;0614;NEP
059780036036-12523;059780036036;100mN31623E41660;S;OS;1;25;F;2529;EMP
059780036036-12524;059780036036;100mN31623E41660;MC;NA;4;47;F;4049;EMP
059780036036-12524;059780036036;100mN31623E41660;MC;NA;4;51;F;5064;NEP
059780036036-12524;059780036036;100mN31623E41660;MC;NA;4;27;F;2529;EMP
059780036036-12524;059780036036;100mN31623E41660;MC;NA;4;2;M;0003;NEP
059780036036-12525;059780036036;100mN31623E41660;S;NA;1;51;F;5064;EMP
059780036036-12526;059780036036;100mN31623E41660;MC;NA;2;32;M;3039;EMP
059780036036-12526;059780036036;100mN31623E41660;MC;NA;2;31;M;3039;EMP
059780036036-12527;059780036036;100mN31598E41601;MC;NA;2;33;M;3039;EMP
059780036036-12527;059780036036;100mN31598E41601;MC;NA;2;34;F;3039;NEP
059780036036-12528;059780036036;100mN31606E41590;MC;NA;2;34;F;3039;NEP
059780036036-12528;059780036036;100mN31606E41590;MC;NA;2;35;M;3039;NEP
059780036036-12529;059780036036;100mN31609E41614;S;OS;1;44;M;4049;NEP
059780036036-12530;059780036036;100mN31620E41693;MC;MIX;2;68;M;6574;NEP
059780036036-12530;059780036036;100mN31620E41693;MC;MIX;2;48;M;4049;EMP
059780036036-12531;059780036036;100mN31617E41605;MC;OS;2;82;M;75XX;NEP
059780036036-12531;059780036036;100mN31617E41605;MC;OS;2;83;M;75XX;EMP
059780036036-12532;059780036036;100mN31570E41585;MC;MIX;4;84;M;75XX;EMP
059780036036-12532;059780036036;100mN31570E41585;MC;MIX;4;45;M;4049;EMP
059780036036-12532;059780036036;100mN31570E41585;MC;MIX;4;38;M;3039;NEP
059780036036-12532;059780036036;100mN31570E41585;MC;MIX;4;30;F;3039;EMP
059780036036-12533;059780036036;100mN31591E41632;S;OS;1;55;F;5064;EMP
059780036036-12534;059780036036;100mN31623E41660;MC;NA;4;57;F;5064;EMP
059780036036-12534;059780036036;100mN31623E41660;MC;NA;4;57;F;5064;EMP
059780036036-12534;059780036036;100mN31623E41660;MC;NA;4;3;F;0305;NEP
059780036036-12534;059780036036;100mN31623E41660;MC;NA;4;27;F;2529;NEP
059780036036-12535;059780036036;100mN31617E41579;SF;NA;3;79;F;75XX;NEP
059780036036-12535;059780036036;100mN31617E41579;SF;NA;3;1;M;0003;NEP
059780036036-12535;059780036036;100mN31617E41579;SF;NA;3;9;M;0614;NEP
059780036036-12536;059780036036;100mN31617E41579;MC;NA;4;25;M;2529;NEP
059780036036-12536;059780036036;100mN31617E41579;MC;NA;4;18;M;1824;EMP
059780036036-12536;059780036036;100mN31617E41579;MC;NA;4;6;M;0614;NEP
059780036036-12536;059780036036;100mN31617E41579;MC;NA;4;4;M;0305;NEP
059780036036-12537;059780036036;100mN31617E41579;PO;NA;3;19;M;1824;NEP
059780036036-12537;059780036036;100mN31617E41579;PO;NA;3;18;F;1824;EMP
059780036036-12537;059780036036;100mN31617E41579;PO;NA;3;3;M;0305;NEP
059780036036-12538;059780036036;100mN31610E41612;S;NA;1;47;M;4049;NEP
059780036036-12539;059780036036;100mN31617E41579;MC;NA;4;26;F;2529;EMP
059780036036-12539;059780036036;100mN31617E41579;MC;NA;4;28;F;2529;EMP
059780036036-12539;059780036036;100mN31617E41579;MC;NA;4;4;F;0305;NEP
059780036036-12539;059780036036;100mN31617E41579;MC;NA;4;1;M;0003;NEP
059780036036-12540;059780036036;100mN31604E41603;PO;NA;6;59;F;5064;NEP
059780036036-12540;059780036036;100mN31604E41603;PO;NA;6;63;F;5064;EMP
059780036036-12540;059780036036;100mN31604E41603;PO;NA;6;9;F;0614;NEP
059780036036-12540;059780036036;100mN31604E41603;PO;NA;6;13;F;0614;NEP
059780036036-12540;059780036036;100mN31604E41603;PO;NA;6;8;F;0614;NEP
059780036036-12540;059780036036;100mN31604E41603;PO;NA;6;40;F;4049;NEP
059780036036-12541;059780036036;100mN31617E41579;MC;NA;2;44;F;4049;NEP
059780036036-12541;059780036036;100mN31617E41579;MC;NA;2;46;F;4049;NEP
059780036036-12542;059780036036;100mN31626E41600;S;NA;1;52;M;5064;UEP
059780036036-12543;059780036036;100mN31641E41609;S;NA;1;40;F;4049;EMP
059780036036-12544;059780036036;100mN31617E41579;MC;NA;4;61;F;5064;NEP
059780036036-12544;059780036036;100mN31617E41579;MC;NA;4;63;F;5064;EMP
059780036036-12544;059780036036;100mN31617E41579;MC;NA;4;15;M;1517;EMP
059780036036-12544;059780036036;100mN31617E41579;MC;NA;4;12;M;0614;NEP
059780036036-12545;059780036036;100mN31617E41579;MC;MIX;2;70;F;6574;NEP
059780036036-12545;059780036036;100mN31617E41579;MC;MIX;2;62;M;5064;NEP
059780036036-12546;059780036036;100mN31620E41656;NA;NA;4;53;M;5064;NEP
059780036036-12546;059780036036;100mN31620E41656;NA;NA;4;41;F;4049;NEP
059780036036-12546;059780036036;100mN31620E41656;NA;NA;4;52;F;5064;NEP
059780036036-12546;059780036036;100mN31620E41656;NA;NA;4;72;F;6574;EMP
059780036036-12547;059780036036;100mN31610E41593;SF;NA;2;41;F;4049;EMP
059780036036-12547;059780036036;100mN31610E41593;SF;NA;2;23;M;1824;EMP
059780036036-12548;059780036036;100mN31615E41578;MC;NA;3;48;F;4049;NEP
059780036036-12548;059780036036;100mN31615E41578;MC;NA;3;44;M;4049;EMP
059780036036-12548;059780036036;100mN31615E41578;MC;NA;3;16;M;1517;EMP
059780036036-12549;059780036036;100mN31610E41593;S;NA;1;59;F;5064;NEP
059780036036-12550;059780036036;100mN31610E41593;S;NA;1;52;F;5064;NEP
059780036036-12551;059780036036;100mN31610E41593;S;NA;1;23;M;1824;EMP
059780036036-12552;059780036036;100mN31610E41597;PO;NA;3;45;M;4049;EMP
059780036036-12552;059780036036;100mN31610E41597;PO;NA;3;44;F;4049;EMP
059780036036-12552;059780036036;100mN31610E41597;PO;NA;3;30;F;3039;EMP
059780036036-12553;059780036036;100mN31616E41632;NA;NA;3;76;F;75XX;NEP
059780036036-12553;059780036036;100mN31616E41632;NA;NA;3;44;F;4049;NEP
059780036036-12553;059780036036;100mN31616E41632;NA;NA;3;66;F;6574;EMP
059780036036-12554;059780036036;100mN31624E41571;MC;NA;3;47;F;4049;NEP
059780036036-12554;059780036036;100mN31624E41571;MC;NA;3;53;F;5064;UEP
059780036036-12554;059780036036;100mN31624E41571;MC;NA;3;23;M;1824;NEP
059780036036-12555;059780036036;100mN31610E41597;MC;OS;2;88;M;75XX;EMP
059780036036-12555;059780036036;100mN31610E41597;MC;OS;2;88;F;75XX;NEP
059780036036-12556;059780036036;100mN31610E41597;S;NA;1;47;M;4049;EMP
059780036036-12557;059780036036;100mN31610E41597;MC;MIX;2;69;F;6574;NEP
059780036036-12557;059780036036;100mN31610E41597;MC;MIX;2;56;F;5064;EMP
059780036036-12558;059780036036;100mN31610E41597;MC;MIX;2;80;M;75XX;NEP
059780036036-12558;059780036036;100mN31610E41597;MC;MIX;2;51;M;5064;NEP
059780036036-12559;059780036036;100mN31610E41597;S;NA;1;59;M;5064;EMP
059780036036-12560;059780036036;100mN31610E41597;PO;OS;2;66;M;6574;EMP
059780036036-12560;059780036036;100mN31610E41597;PO;OS;2;73;M;6574;NEP
059780036036-12561;059780036036;100mN31610E41597;SF;NA;2;26;F;2529;NEP
059780036036-12561;059780036036;100mN31610E41597;SF;NA;2;7;M;0614;NEP
059780036036-12562;059780036036;100mN31610E41597;MC;NA;3;57;F;5064;EMP
059780036036-12562;059780036036;100mN31610E41597;MC;NA;3;63;F;5064;NEP
059780036036-12562;059780036036;100mN31610E41597;MC;NA;3;38;M;3039;NEP
059780036036-12563;059780036036;100mN31610E41597;MC;NA;3;62;M;5064;NEP
059780036036-12563;059780036036;100mN31610E41597;MC;NA;3;55;F;5064;EMP
059780036036-12563;059780036036;100mN31610E41597;MC;NA;3;7;F;0614;NEP
059780036036-12564;059780036036;100mN31615E41607;PO;NA;5;63;F;5064;NEP
059780036036-12564;059780036036;100mN31615E41607;PO;NA;5;3;F;0305;NEP
059780036036-12564;059780036036;100mN31615E41607;PO;NA;5;32;M;3039;NEP
059780036036-12564;059780036036;100mN31615E41607;PO;NA;5;46;M;4049;EMP
059780036036-12564;059780036036;100mN31615E41607;PO;NA;5;41;M;4049;EMP
059780036036-12565;059780036036;100mN31613E41630;MC;NA;2;50;M;5064;EMP
059780036036-12565;059780036036;100mN31613E41630;MC;NA;2;51;F;5064;EMP
059780036036-12566;059780036036;100mN31610E41597;S;OS;1;47;M;4049;NEP
059780036036-12567;059780036036;100mN31610E41597;S;NA;1;53;F;5064;EMP
059780036036-12568;059780036036;100mN31610E41597;MC;MIX;4;65;M;6574;EMP
059780036036-12568;059780036036;100mN31610E41597;MC;MIX;4;57;M;5064;EMP
059780036036-12568;059780036036;100mN31610E41597;MC;MIX;4;55;F;5064;NEP
059780036036-12568;059780036036;100mN31610E41597;MC;MIX;4;8;M;0614;NEP
059780036036-12569;059780036036;100mN31610E41597;MC;NA;2;41;M;4049;NEP
059780036036-12569;059780036036;100mN31610E41597;MC;NA;2;41;F;4049;NEP
059780036036-12570;059780036036;100mN31610E41597;MC;NA;3;25;M;2529;NEP
059780036036-12570;059780036036;100mN31610E41597;MC;NA;3;22;M;1824;EMP
059780036036-12570;059780036036;100mN31610E41597;MC;NA;3;4;M;0305;NEP
059780036036-12571;059780036036;100mN31610E41597;SF;NA;3;42;F;4049;EMP
059780036036-12571;059780036036;100mN31610E41597;SF;NA;3;19;F;1824;EMP
059780036036-12571;059780036036;100mN31610E41597;SF;NA;3;7;M;0614;NEP
059780036036-12572;059780036036;100mN31624E41583;S;OS;1;81;M;75XX;EMP
059780036036-12573;059780036036;100mN31609E41611;S;NA;1;87;F;75XX;NEP
059780036036-12574;059780036036;100mN31610E41597;PO;NA;4;63;F;5064;NEP
059780036036-12574;059780036036;100mN31610E41597;PO;NA;4;57;F;5064;EMP
059780036036-12574;059780036036;100mN31610E41597;PO;NA;4;12;F;0614;NEP
059780036036-12574;059780036036;100mN31610E41597;PO;NA;4;3;M;0305;NEP
059780036036-12575;059780036036;100mN31622E41600;MC;NA;2;40;M;4049;EMP
059780036036-12575;059780036036;100mN31622E41600;MC;NA;2;35;F;3039;EMP
059780036036-12576;059780036036;100mN31595E41601;MC;MIX;2;75;M;75XX;EMP
059780036036-12576;059780036036;100mN31595E41601;MC;MIX;2;16;F;1517;NEP
059780036036-12577;059780036036;100mN31622E41600;S;OS;1;45;M;4049;EMP
059780036036-12578;059780036036;100mN31622E41600;MC;NA;2;23;M;1824;NEP
059780036036-12578;059780036036;100mN31622E41600;MC;NA;2;31;F;3039;NEP
059780036036-12579;059780036036;100mN31622E41600;MC;NA;4;41;M;4049;EMP
059780036036-12579;059780036036;100mN31622E41600;MC;NA;4;38;F;3039;EMP
059780036036-12579;059780036036;100mN31622E41600;MC;NA;4;18;F;1824;NEP
059780036036-12579;059780036036;100mN31622E41600;MC;NA;4;13;M;0614;NEP
059780036036-12580;059780036036;100mN31622E41600;PO;NA;2;36;F;3039;NEP
059780036036-12580;059780036036;100mN31622E41600;PO;NA;2;32;F;3039;EMP
059780036036-12581;059780036036;100mN31632E41612;MC;NA;2;53;F;5064;NEP
059780036036-12581;059780036036;100mN31632E41612;MC;NA;2;58;F;5064;NEP
059780036036-12582;059780036036;100mN31622E41600;MC;NA;4;43;F;4049;EMP
059780036036-12582;059780036036;100mN31622E41600;MC;NA;4;46;M;4049;NEP
059780036036-12582;059780036036;100mN31622E41600;MC;NA;4;12;F;0614;NEP
059780036036-12582;059780036036;100mN31622E41600;MC;NA;4;12;M;0614;NEP
059780036036-12583;059780036036;100mN31622E41600;S;NA;1;66;F;6574;NEP
059780036036-12584;059780036036;100mN31622E41600;S;NA;1;31;F;3039;NEP
059780036036-12585;059780036036;100mN31622E41600;PO;NA;2;38;M;3039;EMP
059780036036-12585;059780036036;100mN31622E41600;PO;NA;2;32;F;3039;EMP
059780036036-12586;059780036036;100mN31622E41600;SF;NA;5;59;F;5064;NEP
059780036036-12586;059780036036;100mN31622E41600;SF;NA;5;35;M;3039;NEP
059780036036-12586;059780036036;100mN31622E41600;SF;NA;5;40;M;4049;NEP
059780036036-12586;059780036036;100mN31622E41600;SF;NA;5;34;F;3039;NEP
059780036036-12586;059780036036;100mN31622E41600;SF;NA;5;33;F;3039;EMP
059780036036-12587;059780036036;100mN31622E41600;MC;MIX;3;72;M;6574;NEP
059780036036-12587;059780036036;100mN31622E41600;MC;MIX;3;55;M;5064;EMP
059780036036-12587;059780036036;100mN31622E41600;MC;MIX;3;55;M;5064;EMP
059780036036-12588;059780036036;100mN31622E41600;SF;NA;3;82;F;75XX;NEP
059780036036-12588;059780036036;100mN31622E41600;SF;NA;3;22;M;1824;NEP
059780036036-12588;059780036036;100mN31622E41600;SF;NA;3;22;M;1824;EMP
059780036036-12589;059780036036;100mN31633E41607;MC;NA;4;47;F;4049;EMP
059780036036-12589;059780036036;100mN31633E41607;MC;NA;4;50;F;5064;EMP
059780036036-12589;059780036036;100mN31633E41607;MC;NA;4;25;M;2529;EMP
059780036036-12589;059780036036;100mN31633E41607;MC;NA;4;15;M;1517;NEP
059780036036-12590;059780036036;100mN31622E41600;MC;NA;2;56;M;5064;EMP
059780036036-12590;059780036036;100mN31622E41600;MC;NA;2;56;M;5064;EMP
059780036036-12591;059780036036;100mN31593E41632;MC;NA;2;57;F;5064;NEP
059780036036-12591;059780036036;100mN31593E41632;MC;NA;2;45;F;4049;EMP
059780036036-12592;059780036036;100mN31617E41641;S;OS;1;43;F;4049;EMP
059780036036-12593;059780036036;100mN31616E41586;MC;NA;2;55;M;5064;EMP
059780036036-12593;059780036036;100mN31616E41586;MC;NA;2;59;M;5064;EMP
059780036036-12594;059780036036;100mN31606E41576;S;NA;1;82;M;75XX;UEP
059780036036-12595;059780036036;100mN31595E41596;MC;NA;2;31;M;3039;EMP
059780036036-12595;059780036036;100mN31595E41596;MC;NA;2;32;F;3039;EMP
059780036036-12596;059780036036;100mN31616E41586;MC;NA;2;55;F;5064;EMP
059780036036-12596;059780036036;100mN31616E41586;MC;NA;2;60;F;5064;NEP
059780036036-12597;059780036036;100mN31616E41586;S;NA;1;43;M;4049;EMP
059780036036-12598;059780036036;100mN31617E41595;MC;OS;2;88;F;75XX;UEP
059780036036-12598;059780036036;100mN31617E41595;MC;OS;2;19;F;1824;UEP
059780036036-12599;059780036036;100mN31602E41609;S;NA;1;26;F;2529;EMP
059780036036-12600;059780036036;100mN31624E41658;MC;MIX;4;70;F;6574;EMP
059780036036-12600;059780036036;100mN31624E41658;MC;MIX;4;47;F;4049;EMP
059780036036-12600;059780036036;100mN31624E41658;MC;MIX;4;48;F;4049;NEP
059780036036-12600;059780036036;100mN31624E41658;MC;MIX;4;6;F;0614;NEP
059780036036-12601;059780036036;100mN31621E41613;SF;NA;2;45;F;4049;NEP
059780036036-12601;059780036036;100mN31621E41613;SF;NA;2;3;F;0305;NEP
059780036036-12602;059780036036;100mN31616E41586;SF;NA;2;86;M;75XX;EMP
059780036036-12602;059780036036;100mN31616E41586;SF;NA;2;11;F;0614;NEP
059780036036-12603;059780036036;100mN31616E41586;MC;NA;2;19;F;1824;NEP
059780036036-12603;059780036036;100mN31616E41586;MC;NA;2;19;F;1824;NEP
059780036036-12604;059780036036;100mN31632E41593;S;NA;1;45;F;4049;EMP
059780036036-12605;059780036036;100mN31633E41605;S;OS;1;77;M;75XX;EMP
059780036036-12606;059780036036;100mN31616E41586;S;OS;1;52;M;5064;EMP
059780036036-12607;059780036036;100mN31616E41586;S;OS;1;73;M;6574;NEP
059780036036-12608;059780036036;100mN31616E41586;MC;NA;2;53;M;5064;EMP
059780036036-12608;059780036036;100mN31616E41586;MC;NA;2;52;F;5064;NEP
059780036036-12609;059780036036;100mN31616E41586;MC;NA;2;40;M;4049;EMP
059780036036-12609;059780036036;100mN31616E41586;MC;NA;2;34;M;3039;EMP
059780036036-12610;059780036036;100mN31617E41609;MC;NA;2;54;M;5064;EMP
059780036036-12610;059780036036;100mN31617E41609;MC;NA;2;51;M;5064;NEP
059780036036-12611;059780036036;100mN31633E41598;S;NA;1;50;M;5064;EMP
059780036036-12612;059780036036;100mN31605E41582;S;NA;1;51;M;5064;EMP
059780036036-12613;059780036036;100mN31621E41674;S;NA;1;55;F;5064;EMP
059780036036-12614;059780036036;100mN31616E41586;SM;NA;2;79;F;75XX;EMP
059780036036-12614;059780036036;100mN31616E41586;SM;NA;2;35;F;3039;EMP
059780036036-12615;059780036036;100mN31624E41694;NA;NA;3;38;M;3039;NEP
059780036036-12615;059780036036;100mN31624E41694;NA;NA;3;25;F;2529;EMP
059780036036-12615;059780036036;100mN31624E41694;NA;NA;3;60;F;5064;EMP
059780036036-12616;059780036036;100mN31625E41607;S;OS;1;72;F;6574;NEP
059780036036-12617;059780036036;100mN31616E41585;MC;NA;4;51;F;5064;NEP
059780036036-12617;059780036036;100mN31616E41585;MC;NA;4;58;M;5064;EMP
059780036036-12617;059780036036;100mN31616E41585;MC;NA;4;18;M;1824;EMP
059780036036-12617;059780036036;100mN31616E41585;MC;NA;4;21;F;1824;NEP
059780036036-12618;059780036036;100mN31605E41594;MC;NA;4;50;F;5064;EMP
059780036036-12618;059780036036;100mN31605E41594;MC;NA;4;54;F;5064;NEP
059780036036-12618;059780036036;100mN31605E41594;MC;NA;4;10;F;0614;NEP
059780036036-12618;059780036036;100mN31605E41594;MC;NA;4;32;F;3039;NEP
059780036036-12619;059780036036;100mN31624E41694;MC;NA;6;36;M;3039;EMP
059780036036-12619;059780036036;100mN31624E41694;MC;NA;6;31;M;3039;EMP
059780036036-12619;059780036036;100mN31624E41694;MC;NA;6;21;F;1824;NEP
059780036036-12619;059780036036;100mN31624E41694;MC;NA;6;18;M;1824;EMP
059780036036-12619;059780036036;100mN31624E41694;MC;NA;6;12;M;0614;NEP
059780036036-12619;059780036036;100mN31624E41694;MC;NA;6;3;M;0305;NEP
059780036036-12620;059780036036;100mN31621E41612;MC;NA;2;41;F;4049;NEP
059780036036-12620;059780036036;100mN31621E41612;MC;NA;2;54;F;5064;EMP
059780036036-12621;059780036036;100mN31616E41585;S;NA;1;86;F;75XX;EMP
059780036036-12622;059780036036;100mN31615E41605;S;OS;1;54;F;5064;NEP
059780036036-12623;059780036036;100mN31616E41585;SF;NA;2;60;F;5064;NEP
059780036036-12623;059780036036;100mN31616E41585;SF;NA;2;21;M;1824;NEP
059780036036-12624;059780036036;100mN31595E41598;MC;NA;3;40;F;4049;EMP
059780036036-12624;059780036036;100mN31595E41598;MC;NA;3;60;M;5064;EMP
059780036036-12624;059780036036;100mN31595E41598;MC;NA;3;22;M;1824;NEP
059780036036-12625;059780036036;100mN31616E41585;MC;NA;2;43;F;4049;EMP
059780036036-12625;059780036036;100mN31616E41585;MC;NA;2;44;F;4049;NEP
059780036036-12626;059780036036;100mN31616E41585;S;OS;1;66;F;6574;NEP
059780036036-12627;059780036036;100mN31605E41599;S;NA;1;87;F;75XX;NEP
059780036036-12628;059780036036;100mN31609E41611;MC;NA;2;56;M;5064;NEP
059780036036-12628;059780036036;100mN31609E41611;MC;NA;2;56;F;5064;NEP
059780036036-12629;059780036036;100mN31571E41583;MC;NA;4;52;F;5064;EMP
059780036036-12629;059780036036;100mN31571E41583;MC;NA;4;61;M;5064;NEP
059780036036-12629;059780036036;100mN31571E41583;MC;NA;4;35;F;3039;EMP
059780036036-12629;059780036036;100mN31571E41583;MC;NA;4;16;M;1517;EMP
059780036036-12630;059780036036;100mN31625E41608;MC;NA;2;61;F;5064;NEP
059780036036-12630;059780036036;100mN31625E41608;MC;NA;2;59;F;5064;NEP
059780036036-12631;059780036036;100mN31621E41600;SM;NA;2;40;M;4049;EMP
059780036036-12631;059780036036;100mN31621E41600;SM;NA;2;4;M;0305;NEP
059780036036-12632;059780036036;100mN31616E41585;S;NA;1;45;M;4049;NEP
059780036036-12633;059780036036;100mN31616E41585;MC;NA;6;53;F;5064;NEP
059780036036-12633;059780036036;100mN31616E41585;MC;NA;6;56;M;5064;EMP
059780036036-12633;059780036036;100mN31616E41585;MC;NA;6;7;M;0614;NEP
059780036036-12633;059780036036;100mN31616E41585;MC;NA;6;20;F;1824;EMP
059780036036-12633;059780036036;100mN31616E41585;MC;NA;6;13;F;0614;NEP
059780036036-12633;059780036036;100mN31616E41585;MC;NA;6;9;F;0614;NEP
059780036036-12634;059780036036;100mN31604E41596;S;NA;1;84;F;75XX;EMP
059780036036-12635;059780036036;100mN31626E41609;S;NA;1;45;M;4049;EMP
059780036036-12636;059780036036;100mN31622E41601;MC;NA;3;53;F;5064;NEP
059780036036-12636;059780036036;100mN31622E41601;MC;NA;3;18;M;1824;NEP
059780036036-12636;059780036036;100mN31622E41601;MC;NA;3;32;M;3039;EMP
059780036036-12637;059780036036;100mN31604E41596;MC;NA;4;63;F;5064;EMP
059780036036-12637;059780036036;100mN31604E41596;MC;NA;4;67;F;6574;EMP
059780036036-12637;059780036036;100mN31604E41596;MC;NA;4;3;M;0305;NEP
059780036036-12637;059780036036;100mN31604E41596;MC;NA;4;8;F;0614;NEP
059780036036-12638;059780036036;100mN31604E41596;SF;MIX;3;89;F;75XX;EMP
059780036036-12638;059780036036;100mN31604E41596;SF;MIX;3;56;M;5064;EMP
059780036036-12638;059780036036;100mN31604E41596;SF;MIX;3;15;F;1517;UEP
059780036036-12639;059780036036;100mN31604E41605;S;NA;1;87;M;75XX;NEP
059780036036-12640;059780036036;100mN31609E41614;S;NA;1;31;F;3039;EMP
059780036036-12641;059780036036;100mN31616E41582;S;NA;1;32;F;3039;EMP
059780036036-12642;059780036036;100mN31604E41596;MC;OS;4;82;F;75XX;EMP
059780036036-12642;059780036036;100mN31604E41596;MC;OS;4;41;F;4049;EMP
059780036036-12642;059780036036;100mN31604E41596;MC;OS;4;77;M;75XX;EMP
059780036036-12642;059780036036;100mN31604E41596;MC;OS;4;81;F;75XX;NEP
059780036036-12643;059780036036;100mN31626E41612;MC;NA;2;44;F;4049;EMP
059780036036-12643;059780036036;100mN31626E41612;MC;NA;2;51;F;5064;EMP
059780036036-12644;059780036036;100mN31604E41596;PO;NA;2;28;F;2529;NEP
059780036036-12644;059780036036;100mN31604E41596;PO;NA;2;27;F;2529;NEP
059780036036-12645;059780036036;100mN31609E41616;S;OS;1;26;M;2529;NEP
059780036036-12646;059780036036;100mN31604E41596;S;NA;1;26;F;2529;NEP
059780036036-12647;059780036036;100mN31604E41596;PO;OS;2;73;F;6574;EMP
059780036036-12647;059780036036;100mN31604E41596;PO;OS;2;68;F;6574;EMP
059780036036-12648;059780036036;100mN31604E41596;MC;MIX;3;72;M;6574;NEP
059780036036-12648;059780036036;100mN31604E41596;MC;MIX;3;55;F;5064;UEP
059780036036-12648;059780036036;100mN31604E41596;MC;MIX;3;55;F;5064;EMP
